"Angular Separation Finder Calculation"
"Calculation Inputs"
"Calculation type","Angular Separation Event Finder"
"Target 1","MOON"
"Target 1 shape","Point"
"Target 2","SUN"
"Target 2 shape","Point"
"Observer","EARTH"
"Light propagation","No correction"
"Time system","TDB"
"Time format","Seconds past J2000"
"Time range","0 to 3155760000, step 1 hours"
"Coordinate condition","is local maximum"
"Output time unit","seconds"
"Complement result window","no"
"Result interval adjustment","No adjustment"
"Result interval filtering","No filtering"
"Angular Separation Finder Time Intervals"
"Start Time","Stop Time","Duration (secs)"
" 2032642567.214500"," 2032642567.214500",0.00000000E+00
" 2035183153.266400"," 2035183153.266400",0.00000000E+00
" 2037729207.592200"," 2037729207.592200",0.00000000E+00
" 2040283032.758200"," 2040283032.758200",0.00000000E+00
" 2042845691.840300"," 2042845691.840300",0.00000000E+00
" 2045415474.020800"," 2045415474.020800",0.00000000E+00
" 2047987423.449600"," 2047987423.449600",0.00000000E+00
" 2050555540.792700"," 2050555540.792700",0.00000000E+00
" 2053115976.778500"," 2053115976.778500",0.00000000E+00
" 2055667892.251900"," 2055667892.251900",0.00000000E+00
" 2058212164.973500"," 2058212164.973500",0.00000000E+00
" 2060750270.435100"," 2060750270.435100",0.00000000E+00
" 2063284134.099600"," 2063284134.099600",0.00000000E+00
" 2065816399.630900"," 2065816399.630900",0.00000000E+00
" 2068350555.498900"," 2068350555.498900",0.00000000E+00
" 2070890654.391200"," 2070890654.391200",0.00000000E+00
" 2073440406.005000"," 2073440406.005000",0.00000000E+00
" 2076001530.891100"," 2076001530.891100",0.00000000E+00
" 2078572133.579000"," 2078572133.579000",0.00000000E+00
" 2081146950.336300"," 2081146950.336300",0.00000000E+00
" 2083719930.141500"," 2083719930.141500",0.00000000E+00
" 2086286548.587700"," 2086286548.587700",0.00000000E+00
" 2088844196.413500"," 2088844196.413500",0.00000000E+00
" 2091391962.744600"," 2091391962.744600",0.00000000E+00
" 2093930725.438600"," 2093930725.438600",0.00000000E+00
" 2096463048.060400"," 2096463048.060400",0.00000000E+00
" 2098992661.809500"," 2098992661.809500",0.00000000E+00
" 2101523841.834100"," 2101523841.834100",0.00000000E+00
" 2104060788.404200"," 2104060788.404200",0.00000000E+00
" 2106606837.050600"," 2106606837.050600",0.00000000E+00
" 2109163524.974200"," 2109163524.974200",0.00000000E+00
" 2111730042.201400"," 2111730042.201400",0.00000000E+00
" 2114303453.846800"," 2114303453.846800",0.00000000E+00
" 2116879148.721800"," 2116879148.721800",0.00000000E+00
" 2119451290.800500"," 2119451290.800500",0.00000000E+00
" 2122014414.830400"," 2122014414.830400",0.00000000E+00
" 2124565853.910700"," 2124565853.910700",0.00000000E+00
" 2127106602.003400"," 2127106602.003400",0.00000000E+00
" 2129640098.622800"," 2129640098.622800",0.00000000E+00
" 2132170576.311900"," 2132170576.311900",0.00000000E+00
" 2134702027.778600"," 2134702027.778600",0.00000000E+00
" 2137237767.799100"," 2137237767.799100",0.00000000E+00
" 2139780327.869500"," 2139780327.869500",0.00000000E+00
" 2142331520.281000"," 2142331520.281000",0.00000000E+00
" 2144892343.432000"," 2144892343.432000",0.00000000E+00
" 2147462128.666800"," 2147462128.666800",0.00000000E+00
" 2150037105.561900"," 2150037105.561900",0.00000000E+00
" 2152610568.946700"," 2152610568.946700",0.00000000E+00
" 2155176124.143300"," 2155176124.143300",0.00000000E+00
" 2157730976.017700"," 2157730976.017700",0.00000000E+00
" 2160276074.318600"," 2160276074.318600",0.00000000E+00
" 2162814289.160900"," 2162814289.160900",0.00000000E+00
" 2165348867.357700"," 2165348867.357700",0.00000000E+00
" 2167882798.592700"," 2167882798.592700",0.00000000E+00
" 2170418762.273900"," 2170418762.273900",0.00000000E+00
" 2172959254.230300"," 2172959254.230300",0.00000000E+00
" 2175506582.006800"," 2175506582.006800",0.00000000E+00
" 2178062357.384700"," 2178062357.384700",0.00000000E+00
" 2180626283.880600"," 2180626283.880600",0.00000000E+00
" 2183195210.557100"," 2183195210.557100",0.00000000E+00
" 2185764197.871900"," 2185764197.871900",0.00000000E+00
" 2188329039.242700"," 2188329039.242700",0.00000000E+00
" 2190887599.053800"," 2190887599.053800",0.00000000E+00
" 2193439396.462400"," 2193439396.462400",0.00000000E+00
" 2195984934.595500"," 2195984934.595500",0.00000000E+00
" 2198525577.360400"," 2198525577.360400",0.00000000E+00
" 2201063578.201300"," 2201063578.201300",0.00000000E+00
" 2203601738.876000"," 2203601738.876000",0.00000000E+00
" 2206142722.170100"," 2206142722.170100",0.00000000E+00
" 2208688376.875300"," 2208688376.875300",0.00000000E+00
" 2211239321.607300"," 2211239321.607300",0.00000000E+00
" 2213794954.075200"," 2213794954.075200",0.00000000E+00
" 2216354025.112800"," 2216354025.112800",0.00000000E+00
" 2218915326.994500"," 2218915326.994500",0.00000000E+00
" 2221477649.539600"," 2221477649.539600",0.00000000E+00
" 2224039151.380400"," 2224039151.380400",0.00000000E+00
" 2226597362.125200"," 2226597362.125200",0.00000000E+00
" 2229150368.003800"," 2229150368.003800",0.00000000E+00
" 2231698089.825300"," 2231698089.825300",0.00000000E+00
" 2234242307.077100"," 2234242307.077100",0.00000000E+00
" 2236785458.172800"," 2236785458.172800",0.00000000E+00
" 2239329275.614600"," 2239329275.614600",0.00000000E+00
" 2241874231.727100"," 2241874231.727100",0.00000000E+00
" 2244420105.305500"," 2244420105.305500",0.00000000E+00
" 2246967105.370100"," 2246967105.370100",0.00000000E+00
" 2249516454.705800"," 2249516454.705800",0.00000000E+00
" 2252069761.747000"," 2252069761.747000",0.00000000E+00
" 2254627587.826500"," 2254627587.826500",0.00000000E+00
" 2257188495.481700"," 2257188495.481700",0.00000000E+00
" 2259749690.618900"," 2259749690.618900",0.00000000E+00
" 2262308781.394800"," 2262308781.394800",0.00000000E+00
" 2264864869.767300"," 2264864869.767300",0.00000000E+00
" 2267418131.646000"," 2267418131.646000",0.00000000E+00
" 2269968749.168700"," 2269968749.168700",0.00000000E+00
" 2272516439.201900"," 2272516439.201900",0.00000000E+00
" 2275060907.678700"," 2275060907.678700",0.00000000E+00
" 2277602620.621400"," 2277602620.621400",0.00000000E+00
" 2280143189.933200"," 2280143189.933200",0.00000000E+00
" 2282685067.396400"," 2282685067.396400",0.00000000E+00
" 2285230652.749600"," 2285230652.749600",0.00000000E+00
" 2287781368.718400"," 2287781368.718400",0.00000000E+00
" 2290337377.381700"," 2290337377.381700",0.00000000E+00
" 2292897985.157800"," 2292897985.157800",0.00000000E+00
" 2295461975.450300"," 2295461975.450300",0.00000000E+00
" 2298027308.902600"," 2298027308.902600",0.00000000E+00
" 2300590864.416800"," 2300590864.416800",0.00000000E+00
" 2303149361.159200"," 2303149361.159200",0.00000000E+00
" 2305700977.102100"," 2305700977.102100",0.00000000E+00
" 2308245926.563100"," 2308245926.563100",0.00000000E+00
" 2310785782.066800"," 2310785782.066800",0.00000000E+00
" 2313322691.236800"," 2313322691.236800",0.00000000E+00
" 2315859008.854900"," 2315859008.854900",0.00000000E+00
" 2318397192.648400"," 2318397192.648400",0.00000000E+00
" 2320939805.138800"," 2320939805.138800",0.00000000E+00
" 2323489401.750800"," 2323489401.750800",0.00000000E+00
" 2326047889.235100"," 2326047889.235100",0.00000000E+00
" 2328615112.410500"," 2328615112.410500",0.00000000E+00
" 2331187517.206200"," 2331187517.206200",0.00000000E+00
" 2333758959.057900"," 2333758959.057900",0.00000000E+00
" 2336323974.798600"," 2336323974.798600",0.00000000E+00
" 2338880195.132900"," 2338880195.132900",0.00000000E+00
" 2341427867.178400"," 2341427867.178400",0.00000000E+00
" 2343968365.869900"," 2343968365.869900",0.00000000E+00
" 2346503524.856600"," 2346503524.856600",0.00000000E+00
" 2349035729.744100"," 2349035729.744100",0.00000000E+00
" 2351568131.487600"," 2351568131.487600",0.00000000E+00
" 2354104600.006400"," 2354104600.006400",0.00000000E+00
" 2356649188.568100"," 2356649188.568100",0.00000000E+00
" 2359204854.884700"," 2359204854.884700",0.00000000E+00
" 2361771615.572300"," 2361771615.572300",0.00000000E+00
" 2364345579.484900"," 2364345579.484900",0.00000000E+00
" 2366920547.016700"," 2366920547.016700",0.00000000E+00
" 2369490944.977800"," 2369490944.977800",0.00000000E+00
" 2372053207.594400"," 2372053207.594400",0.00000000E+00
" 2374605637.394200"," 2374605637.394200",0.00000000E+00
" 2377148314.835200"," 2377148314.835200",0.00000000E+00
" 2379683120.623900"," 2379683120.623900",0.00000000E+00
" 2382213367.845900"," 2382213367.845900",0.00000000E+00
" 2384743178.509700"," 2384743178.509700",0.00000000E+00
" 2387276874.276500"," 2387276874.276500",0.00000000E+00
" 2389818300.516300"," 2389818300.516300",0.00000000E+00
" 2392369930.284900"," 2392369930.284900",0.00000000E+00
" 2394932042.432400"," 2394932042.432400",0.00000000E+00
" 2397502599.000300"," 2397502599.000300",0.00000000E+00
" 2400077735.738200"," 2400077735.738200",0.00000000E+00
" 2402652160.460300"," 2402652160.460300",0.00000000E+00
" 2405220020.132100"," 2405220020.132100",0.00000000E+00
" 2407777096.229400"," 2407777096.229400",0.00000000E+00
" 2410322670.633300"," 2410322670.633300",0.00000000E+00
" 2412859220.331000"," 2412859220.331000",0.00000000E+00
" 2415390786.093700"," 2415390786.093700",0.00000000E+00
" 2417921574.395200"," 2417921574.395200",0.00000000E+00
" 2420455232.880800"," 2420455232.880800",0.00000000E+00
" 2422994587.299200"," 2422994587.299200",0.00000000E+00
" 2425541653.386300"," 2425541653.386300",0.00000000E+00
" 2428097731.393800"," 2428097731.393800",0.00000000E+00
" 2430663064.912300"," 2430663064.912300",0.00000000E+00
" 2433235613.487100"," 2433235613.487100",0.00000000E+00
" 2435810083.304300"," 2435810083.304300",0.00000000E+00
" 2438379635.216000"," 2438379635.216000",0.00000000E+00
" 2440939590.962900"," 2440939590.962900",0.00000000E+00
" 2443489229.736300"," 2443489229.736300",0.00000000E+00
" 2446030680.230000"," 2446030680.230000",0.00000000E+00
" 2448567096.712000"," 2448567096.712000",0.00000000E+00
" 2451101577.871100"," 2451101577.871100",0.00000000E+00
" 2453636858.034100"," 2453636858.034100",0.00000000E+00
" 2456175375.809600"," 2456175375.809600",0.00000000E+00
" 2458719388.217400"," 2458719388.217400",0.00000000E+00
" 2461270812.359000"," 2461270812.359000",0.00000000E+00
" 2463830414.668100"," 2463830414.668100",0.00000000E+00
" 2466396581.132800"," 2466396581.132800",0.00000000E+00
" 2468965232.608700"," 2468965232.608700",0.00000000E+00
" 2471531788.598300"," 2471531788.598300",0.00000000E+00
" 2474093238.700000"," 2474093238.700000",0.00000000E+00
" 2476648441.832900"," 2476648441.832900",0.00000000E+00
" 2479197417.397800"," 2479197417.397800",0.00000000E+00
" 2481740974.693700"," 2481740974.693700",0.00000000E+00
" 2484280789.985800"," 2484280789.985800",0.00000000E+00
" 2486819316.979100"," 2486819316.979100",0.00000000E+00
" 2489359235.059000"," 2489359235.059000",0.00000000E+00
" 2491902715.750600"," 2491902715.750600",0.00000000E+00
" 2494450891.921000"," 2494450891.921000",0.00000000E+00
" 2497003704.065500"," 2497003704.065500",0.00000000E+00
" 2499560248.775000"," 2499560248.775000",0.00000000E+00
" 2502119486.779000"," 2502119486.779000",0.00000000E+00
" 2504680556.630900"," 2504680556.630900",0.00000000E+00
" 2507242252.776100"," 2507242252.776100",0.00000000E+00
" 2509802478.500500"," 2509802478.500500",0.00000000E+00
" 2512358812.380000"," 2512358812.380000",0.00000000E+00
" 2514909971.745900"," 2514909971.745900",0.00000000E+00
" 2517456666.122100"," 2517456666.122100",0.00000000E+00
" 2520000989.071400"," 2520000989.071400",0.00000000E+00
" 2522544989.943300"," 2522544989.943300",0.00000000E+00
" 2525089624.396700"," 2525089624.396700",0.00000000E+00
" 2527634818.527800"," 2527634818.527800",0.00000000E+00
" 2530180477.032500"," 2530180477.032500",0.00000000E+00
" 2532727455.833900"," 2532727455.833900",0.00000000E+00
" 2535277523.580800"," 2535277523.580800",0.00000000E+00
" 2537832198.868800"," 2537832198.868800",0.00000000E+00
" 2540391341.563700"," 2540391341.563700",0.00000000E+00
" 2542952823.762500"," 2542952823.762500",0.00000000E+00
" 2545513805.342800"," 2545513805.342800",0.00000000E+00
" 2548072402.332200"," 2548072402.332200",0.00000000E+00
" 2550628116.282100"," 2550628116.282100",0.00000000E+00
" 2553180989.729000"," 2553180989.729000",0.00000000E+00
" 2555730763.614600"," 2555730763.614600",0.00000000E+00
" 2558276949.321100"," 2558276949.321100",0.00000000E+00
" 2560819566.588300"," 2560819566.588300",0.00000000E+00
" 2563359754.451400"," 2563359754.451400",0.00000000E+00
" 2565899771.552800"," 2565899771.552800",0.00000000E+00
" 2568442336.931100"," 2568442336.931100",0.00000000E+00
" 2570989637.376800"," 2570989637.376800",0.00000000E+00
" 2573542638.758000"," 2573542638.758000",0.00000000E+00
" 2576101133.608800"," 2576101133.608800",0.00000000E+00
" 2578664168.145800"," 2578664168.145800",0.00000000E+00
" 2581230049.343800"," 2581230049.343800",0.00000000E+00
" 2583795926.399300"," 2583795926.399300",0.00000000E+00
" 2586358111.468700"," 2586358111.468700",0.00000000E+00
" 2588913675.186600"," 2588913675.186600",0.00000000E+00
" 2591461794.059400"," 2591461794.059400",0.00000000E+00
" 2594003557.121900"," 2594003557.121900",0.00000000E+00
" 2596541031.799000"," 2596541031.799000",0.00000000E+00
" 2599076637.581200"," 2599076637.581200",0.00000000E+00
" 2601612915.541700"," 2601612915.541700",0.00000000E+00
" 2604152487.940500"," 2604152487.940500",0.00000000E+00
" 2606698041.490100"," 2606698041.490100",0.00000000E+00
" 2609252005.117200"," 2609252005.117200",0.00000000E+00
" 2611815492.109600"," 2611815492.109600",0.00000000E+00
" 2614386664.748700"," 2614386664.748700",0.00000000E+00
" 2616960172.018200"," 2616960172.018200",0.00000000E+00
" 2619529495.542800"," 2619529495.542800",0.00000000E+00
" 2622090444.201600"," 2622090444.201600",0.00000000E+00
" 2624642135.087900"," 2624642135.087900",0.00000000E+00
" 2627185630.890500"," 2627185630.890500",0.00000000E+00
" 2629722702.086600"," 2629722702.086600",0.00000000E+00
" 2632255562.202900"," 2632255562.202900",0.00000000E+00
" 2634787055.806400"," 2634787055.806400",0.00000000E+00
" 2637320769.069300"," 2637320769.069300",0.00000000E+00
" 2639860788.612600"," 2639860788.612600",0.00000000E+00
" 2642410839.849400"," 2642410839.849400",0.00000000E+00
" 2644972626.386500"," 2644972626.386500",0.00000000E+00
" 2647544116.386300"," 2647544116.386300",0.00000000E+00
" 2650119762.553100"," 2650119762.553100",0.00000000E+00
" 2652693222.997000"," 2652693222.997000",0.00000000E+00
" 2655259836.032900"," 2655259836.032900",0.00000000E+00
" 2657817050.044900"," 2657817050.044900",0.00000000E+00
" 2660364151.461000"," 2660364151.461000",0.00000000E+00
" 2662902253.948900"," 2662902253.948900",0.00000000E+00
" 2665434111.265100"," 2665434111.265100",0.00000000E+00
" 2667963563.315800"," 2667963563.315800",0.00000000E+00
" 2670494907.548800"," 2670494907.548800",0.00000000E+00
" 2673032290.465500"," 2673032290.465500",0.00000000E+00
" 2675578928.489200"," 2675578928.489200",0.00000000E+00
" 2678136179.555300"," 2678136179.555300",0.00000000E+00
" 2680703028.199900"," 2680703028.199900",0.00000000E+00
" 2683276393.336700"," 2683276393.336700",0.00000000E+00
" 2685851656.389000"," 2685851656.389000",0.00000000E+00
" 2688423131.502700"," 2688423131.502700",0.00000000E+00
" 2690985587.015600"," 2690985587.015600",0.00000000E+00
" 2693536543.967100"," 2693536543.967100",0.00000000E+00
" 2696077091.020500"," 2696077091.020500",0.00000000E+00
" 2698610712.304600"," 2698610712.304600",0.00000000E+00
" 2701141657.042400"," 2701141657.042400",0.00000000E+00
" 2703673875.586800"," 2703673875.586800",0.00000000E+00
" 2706210539.816700"," 2706210539.816700",0.00000000E+00
" 2708753933.141000"," 2708753933.141000",0.00000000E+00
" 2711305573.700800"," 2711305573.700800",0.00000000E+00
" 2713866231.450700"," 2713866231.450700",0.00000000E+00
" 2716435193.004400"," 2716435193.004400",0.00000000E+00
" 2719008902.968300"," 2719008902.968300",0.00000000E+00
" 2721581084.641000"," 2721581084.641000",0.00000000E+00
" 2724145745.657300"," 2724145745.657300",0.00000000E+00
" 2726700265.802100"," 2726700265.802100",0.00000000E+00
" 2729245584.438300"," 2729245584.438300",0.00000000E+00
" 2731784495.925100"," 2731784495.925100",0.00000000E+00
" 2734320143.353900"," 2734320143.353900",0.00000000E+00
" 2736855358.768400"," 2736855358.768400",0.00000000E+00
" 2739392585.870400"," 2739392585.870400",0.00000000E+00
" 2741934016.673500"," 2741934016.673500",0.00000000E+00
" 2744481644.705000"," 2744481644.705000",0.00000000E+00
" 2747036866.027800"," 2747036866.027800",0.00000000E+00
" 2749599407.891900"," 2749599407.891900",0.00000000E+00
" 2752166474.471600"," 2752166474.471600",0.00000000E+00
" 2754733695.787600"," 2754733695.787600",0.00000000E+00
" 2757297362.907500"," 2757297362.907500",0.00000000E+00
" 2759855595.680800"," 2759855595.680800",0.00000000E+00
" 2762407931.649600"," 2762407931.649600",0.00000000E+00
" 2764954704.812100"," 2764954704.812100",0.00000000E+00
" 2767496989.767100"," 2767496989.767100",0.00000000E+00
" 2770036714.700400"," 2770036714.700400",0.00000000E+00
" 2772576366.641200"," 2772576366.641200",0.00000000E+00
" 2775118296.585900"," 2775118296.585900",0.00000000E+00
" 2777664068.765600"," 2777664068.765600",0.00000000E+00
" 2780214158.108100"," 2780214158.108100",0.00000000E+00
" 2782768087.430900"," 2782768087.430900",0.00000000E+00
" 2785325007.761500"," 2785325007.761500",0.00000000E+00
" 2787884252.354800"," 2787884252.354800",0.00000000E+00
" 2790445146.001900"," 2790445146.001900",0.00000000E+00
" 2793006249.060300"," 2793006249.060300",0.00000000E+00
" 2795565201.239600"," 2795565201.239600",0.00000000E+00
" 2798119836.419800"," 2798119836.419800",0.00000000E+00
" 2800669609.655100"," 2800669609.655100",0.00000000E+00
" 2803215835.859600"," 2803215835.859600",0.00000000E+00
" 2805760565.799300"," 2805760565.799300",0.00000000E+00
" 2808305211.324600"," 2808305211.324600",0.00000000E+00
" 2810850043.626400"," 2810850043.626400",0.00000000E+00
" 2813394855.458000"," 2813394855.458000",0.00000000E+00
" 2815940089.124700"," 2815940089.124700",0.00000000E+00
" 2818487329.391000"," 2818487329.391000",0.00000000E+00
" 2821038621.440900"," 2821038621.440900",0.00000000E+00
" 2823595025.310800"," 2823595025.310800",0.00000000E+00
" 2826155541.752700"," 2826155541.752700",0.00000000E+00
" 2828717519.295300"," 2828717519.295300",0.00000000E+00
" 2831278317.719800"," 2831278317.719800",0.00000000E+00
" 2833836555.618800"," 2833836555.618800",0.00000000E+00
" 2836391874.997600"," 2836391874.997600",0.00000000E+00
" 2838943978.718700"," 2838943978.718700",0.00000000E+00
" 2841492264.513700"," 2841492264.513700",0.00000000E+00
" 2844036374.051700"," 2844036374.051700",0.00000000E+00
" 2846576943.984800"," 2846576943.984800",0.00000000E+00
" 2849115872.853100"," 2849115872.853100",0.00000000E+00
" 2851655926.688700"," 2851655926.688700",0.00000000E+00
" 2854199846.252200"," 2854199846.252200",0.00000000E+00
" 2856749423.184200"," 2856749423.184200",0.00000000E+00
" 2859305128.681400"," 2859305128.681400",0.00000000E+00
" 2861866392.409600"," 2861866392.409600",0.00000000E+00
" 2864431874.144900"," 2864431874.144900",0.00000000E+00
" 2866999167.188400"," 2866999167.188400",0.00000000E+00
" 2869564594.821500"," 2869564594.821500",0.00000000E+00
" 2872124335.929900"," 2872124335.929900",0.00000000E+00
" 2874676295.136100"," 2874676295.136100",0.00000000E+00
" 2877220736.172200"," 2877220736.172200",0.00000000E+00
" 2879759481.532500"," 2879759481.532500",0.00000000E+00
" 2882294991.956100"," 2882294991.956100",0.00000000E+00
" 2884829917.185500"," 2884829917.185500",0.00000000E+00
" 2887366960.743700"," 2887366960.743700",0.00000000E+00
" 2889908873.413700"," 2889908873.413700",0.00000000E+00
" 2892458345.196600"," 2892458345.196600",0.00000000E+00
" 2895017362.646300"," 2895017362.646300",0.00000000E+00
" 2897585735.301800"," 2897585735.301800",0.00000000E+00
" 2900159639.334800"," 2900159639.334800",0.00000000E+00
" 2902732441.537900"," 2902732441.537900",0.00000000E+00
" 2905298237.976600"," 2905298237.976600",0.00000000E+00
" 2907854496.721300"," 2907854496.721300",0.00000000E+00
" 2910401576.025700"," 2910401576.025700",0.00000000E+00
" 2912941121.059500"," 2912941121.059500",0.00000000E+00
" 2915475271.129400"," 2915475271.129400",0.00000000E+00
" 2918006653.117300"," 2918006653.117300",0.00000000E+00
" 2920538551.065700"," 2920538551.065700",0.00000000E+00
" 2923074875.416900"," 2923074875.416900",0.00000000E+00
" 2925619674.481900"," 2925619674.481900",0.00000000E+00
" 2928175879.840800"," 2928175879.840800",0.00000000E+00
" 2930743412.545900"," 2930743412.545900",0.00000000E+00
" 2933318159.338700"," 2933318159.338700",0.00000000E+00
" 2935893646.256500"," 2935893646.256500",0.00000000E+00
" 2938464129.218500"," 2938464129.218500",0.00000000E+00
" 2941026052.177600"," 2941026052.177600",0.00000000E+00
" 2943577879.659400"," 2943577879.659400",0.00000000E+00
" 2946119917.113000"," 2946119917.113000",0.00000000E+00
" 2948654241.641700"," 2948654241.641700",0.00000000E+00
" 2951184289.846700"," 2951184289.846700",0.00000000E+00
" 2953714226.388300"," 2953714226.388300",0.00000000E+00
" 2956248336.694100"," 2956248336.694100",0.00000000E+00
" 2958790355.770100"," 2958790355.770100",0.00000000E+00
" 2961342580.771300"," 2961342580.771300",0.00000000E+00
" 2963905080.128000"," 2963905080.128000",0.00000000E+00
" 2966475649.788300"," 2966475649.788300",0.00000000E+00
" 2969050393.148000"," 2969050393.148000",0.00000000E+00
" 2971624143.984500"," 2971624143.984500",0.00000000E+00
" 2974191284.431800"," 2974191284.431800",0.00000000E+00
" 2976747816.344300"," 2976747816.344300",0.00000000E+00
" 2979293135.306800"," 2979293135.306800",0.00000000E+00
" 2981829750.729000"," 2981829750.729000",0.00000000E+00
" 2984361709.720500"," 2984361709.720500",0.00000000E+00
" 2986893195.278500"," 2986893195.278500",0.00000000E+00
" 2989427756.420200"," 2989427756.420200",0.00000000E+00
" 2991968013.467600"," 2991968013.467600",0.00000000E+00
" 2994515695.617600"," 2994515695.617600",0.00000000E+00
" 2997071831.870500"," 2997071831.870500",0.00000000E+00
" 2999636536.310500"," 2999636536.310500",0.00000000E+00
" 3002207882.898500"," 3002207882.898500",0.00000000E+00
" 3004780954.852700"," 3004780954.852700",0.00000000E+00
" 3007349380.221300"," 3007349380.221300",0.00000000E+00
" 3009908769.465900"," 3009908769.465900",0.00000000E+00
" 3012458448.782700"," 3012458448.782700",0.00000000E+00
" 3015000474.336300"," 3015000474.336300",0.00000000E+00
" 3017537892.918400"," 3017537892.918400",0.00000000E+00
" 3020073656.808700"," 3020073656.808700",0.00000000E+00
" 3022610286.143300"," 3022610286.143300",0.00000000E+00
" 3025149933.980500"," 3025149933.980500",0.00000000E+00
" 3027694536.963000"," 3027694536.963000",0.00000000E+00
" 3030245741.750100"," 3030245741.750100",0.00000000E+00
" 3032804224.511200"," 3032804224.511200",0.00000000E+00
" 3035368593.397500"," 3035368593.397500",0.00000000E+00
" 3037935293.933000"," 3037935293.933000",0.00000000E+00
" 3040500326.799100"," 3040500326.799100",0.00000000E+00
" 3043061062.054800"," 3043061062.054800",0.00000000E+00
" 3045616478.397000"," 3045616478.397000",0.00000000E+00
" 3048166494.419300"," 3048166494.419300",0.00000000E+00
" 3050711649.771700"," 3050711649.771700",0.00000000E+00
" 3053253268.877600"," 3053253268.877600",0.00000000E+00
" 3055793457.411700"," 3055793457.411700",0.00000000E+00
" 3058334573.688100"," 3058334573.688100",0.00000000E+00
" 3060878496.883200"," 3060878496.883200",0.00000000E+00
" 3063426165.160100"," 3063426165.160100",0.00000000E+00
" 3065977547.237800"," 3065977547.237800",0.00000000E+00
" 3068532050.636000"," 3068532050.636000",0.00000000E+00
" 3071089138.453800"," 3071089138.453800",0.00000000E+00
" 3073648488.527800"," 3073648488.527800",0.00000000E+00
" 3076209356.081700"," 3076209356.081700",0.00000000E+00
" 3078769893.437500"," 3078769893.437500",0.00000000E+00
" 3081327577.514800"," 3081327577.514800",0.00000000E+00
" 3083880709.432300"," 3083880709.432300",0.00000000E+00
" 3086429491.706300"," 3086429491.706300",0.00000000E+00
" 3088975581.864000"," 3088975581.864000",0.00000000E+00
" 3091520685.276700"," 3091520685.276700",0.00000000E+00
" 3094065523.243700"," 3094065523.243700",0.00000000E+00
" 3096609974.740900"," 3096609974.740900",0.00000000E+00
" 3099154117.083200"," 3099154117.083200",0.00000000E+00
" 3101699124.935300"," 3101699124.935300",0.00000000E+00
" 3104247153.601600"," 3104247153.601600",0.00000000E+00
" 3106800167.804300"," 3106800167.804300",0.00000000E+00
" 3109358489.686200"," 3109358489.686200",0.00000000E+00
" 3111920280.399300"," 3111920280.399300",0.00000000E+00
" 3114482624.983600"," 3114482624.983600",0.00000000E+00
" 3117043239.272200"," 3117043239.272200",0.00000000E+00
" 3119601094.718400"," 3119601094.718400",0.00000000E+00
" 3122155715.121600"," 3122155715.121600",0.00000000E+00
" 3124706440.191300"," 3124706440.191300",0.00000000E+00
" 3127252615.988700"," 3127252615.988700",0.00000000E+00
" 3129794364.209400"," 3129794364.209400",0.00000000E+00
" 3132333089.326200"," 3132333089.326200",0.00000000E+00
" 3134871356.028900"," 3134871356.028900",0.00000000E+00
" 3137412197.053600"," 3137412197.053600",0.00000000E+00
" 3139958142.445800"," 3139958142.445800",0.00000000E+00
" 3142510492.948000"," 3142510492.948000",0.00000000E+00
" 3145069249.135200"," 3145069249.135200",0.00000000E+00
" 3147633440.920900"," 3147633440.920900",0.00000000E+00
" 3150201111.264200"," 3150201111.264200",0.00000000E+00
" 3152768922.584700"," 3152768922.584700",0.00000000E+00
" 3155332612.286300"," 3155332612.286300",0.00000000E+00
"Kernels Used"
"pds/wgc/mk/solar_system_v0023.tm"
