# This CSV contains the distance of 1513 Bayer catalog stars from the Sun
# Field 1: distance in light years (to 4 decimal places)
# Field 2: Bayer Greek letter (first three letters of Anglicization)
# Field 3: Constellation (abbreviation)
164.0623,Gam-2,Ari
163.8151,Eps,And
163.7329,Gam,Aqr
163.4048,Kap-2,Boo
163.2414,Omi,Vir
163.1595,Gam,Lib
162.3474,Eps-1,Lyr
162.2665,Zet,Oct
162.1860,The,Cap
161.9443,Gam-1,Vol
161.7036,Tau,Peg
161.7036,Bet,CMi
161.6233,Nu,Tel
161.6233,Alp,Ret
161.5434,Gam,Tau
161.4635,Eta,Cap
161.3836,Del-2,Tau
161.2238,The-1,Eri
161.0646,Lam,Hor
160.5888,Del,Aqr
160.3520,Eta,Sge
160.3520,Del,Hya
160.3520,Bet,Lep
160.1159,Zet,Hor
160.1159,Rho,Boo
159.3337,Nu,Aqr
159.1782,Alp,Crt
158.3282,Rho,And
158.2512,Rho,Tau
158.1746,The-2,Sgr
157.4110,Nu,Pic
157.2594,Mu,Aqr
157.2594,Eta,Tel
157.0324,Gam,Cap
156.9567,Bet,Aps
156.2799,Gam,Aps
156.1302,Zet-1,Lyr
155.6087,Psi,Sco
155.6087,Del-1,Tau
155.5347,Zet-2,Lyr
155.5347,Sig-2,Tau
155.5347,Eps-2,Lyr
155.3122,The,Cha
155.0908,Bet,Ser
155.0171,Eps,Her
154.9433,Mu,Ori
154.9433,Eps,Aql
154.7229,Eta,Tuc
154.6495,The-1,Ser
154.3569,The-1,Tau
154.2839,Psi-2,Psc
154.2839,Gam,Dra
154.1381,Del,PsA
153.9926,Kap-2,CrA
153.9199,Kap-1,Tau
153.9199,Bet,LMi
153.7747,Ups,Tau
153.7023,Phi,Eri
153.6299,Gam,Crv
153.4851,Kap,Psc
152.9812,Mu,Aur
151.9832,Phi,For
151.8416,Eps,Hyi
151.4890,Kap-1,Boo
150.7190,Nu,Oph
150.6495,Iot,Eri
150.5800,Alp,Psc
150.4411,Omi-2,Cnc
150.3716,The-2,Tau
150.2330,Xi-2,Lup
149.9567,Rho,Aql
149.8191,Psi-1,Aqr
149.6130,Del,Dor
149.2705,Bet,Oct
149.2023,Eta,Lib
149.1339,Omi-1,Cnc
148.5905,Eta,Hor
148.5905,Bet-3,Tuc
148.5226,The,Psc
148.5226,Ome-2,Aqr
148.5226,Del-3,Tau
148.0507,Kap-2,Tau
147.9838,Eps,Dra
147.7826,Alp,Mon
147.5820,The,Sge
147.0497,Sig-1,Tau
146.6528,Eps,Tau
146.3896,Tau,Dra
146.0618,Gam,CrB
145.9310,Eta,Sgr
145.6704,Bet,Crv
145.3459,Pi,Ara
144.5086,Psi,UMa
144.3808,Mu-2,Oct
144.1893,Eps,Phe
143.7445,Nu,Hya
143.3022,Eps,Sgr
143.1137,Zet,Cyg
142.8002,Bet,PsA
142.1779,Ome-1,Aqr
142.1160,Del,Phe
142.0540,Omi,Sgr
141.9920,Alp,Oct
141.5608,Mu,Hor
141.3766,Kap,Gem
141.0100,Zet,Vol
141.0100,Chi-1,Hya
139.8609,Lam,Crt
139.8012,Gam-2,Vol
139.6815,Del,Hyi
139.4425,Alp,Eri
139.1450,Bet,Her
138.2018,Xi-1,Lup
138.0847,Eta,Aps
137.9679,Gam,Psc
137.5025,Lam,UMa
137.4447,Del,Scl
136.8104,Xi,Her
136.5240,Eta,Eri
136.4669,The,Cep
136.1822,Del-2,CMi
135.8417,Mu,PsA
135.5596,Rho-3,Eri
135.5596,Lam,CrB
135.5596,Iot,Pic
135.3906,Pi,Cha
135.1101,Bet,Pav
135.0544,Bet-1,Tuc
134.9425,Eta,Cyg
134.8867,Psi,Cnc
134.7752,Sig,And
134.1652,Bet-2,Sgr
133.8900,Bet,Tau
133.8352,Rho,Tuc
133.8352,Gam,Hya
133.5609,Ups,Oph
133.5609,The,Cas
133.3427,Alp,Peg
133.0707,Nu-2,Col
132.8538,Iot,Cas
132.4761,Sig,Hyi
132.3150,Zet-2,Sco
131.8867,The,Gru
131.2497,Tau,Cen
130.9337,Bet,UMi
130.5668,Del,Cnc
130.4624,Pi-2,Gru
130.3062,Omi,Leo
130.1499,Gam,Cen
130.0981,Gam-1,Leo
129.9944,Pi,Pav
129.7357,Mu,And
129.6327,Xi,Hya
129.2732,Eps,Hya
128.9154,Eps,Gru
128.8137,Lam,Ari
128.7628,Gam-2,Nor
128.4585,Iot-1,Nor
128.4079,Nu-1,Col
127.1565,Lam,Mus
127.0573,Ups-1,Eri
126.9585,Rho-1,Sgr
126.8597,Bet,Tri
126.5642,Iot,TrA
126.3192,Tau,UMa
126.3192,Gam-2,Del
126.2214,Zet,Tel
126.0264,Del,Aur
125.6862,Iot,Pic
125.5410,Psi,Oct
125.3483,Alp,CrA
125.0600,Sig,Gem
124.9161,Alp,Vol
124.1552,Kap,Cyg
124.1082,Mu,Leo
123.9194,Eta,Cet
123.7785,Gam-1,Del
123.6846,Lam,Aql
123.5906,Rho,Cyg
122.8923,Alp,UMa
122.3392,Del,Nor
122.2932,Eps,Mon
122.0185,Xi,Vir
121.7909,Del,Boo
121.6999,Omi-1,Eri
121.6092,Tau,Sgr
121.3379,Iot-2,Cyg
120.3529,Iot,Gem
120.3529,Alp-1,CVn
120.0427,Iot,Cru
118.3868,Gam,Equ
118.3010,Rho,Vir
118.2583,Phi,Vir
117.6184,Mu-2,Boo
117.4915,Phi-2,Ori
117.3222,Zet,Lup
117.1536,Mu,Vel
116.9436,Nu-1,Lup
116.9436,Nu,Tau
116.6927,Tau,CrB
116.4843,Zet,Pic
116.3180,Pi-1,Ori
116.2351,Ups,UMa
115.5352,Iot,Mic
115.4944,Phi,Gru
115.3718,Zet,Mic
115.2903,Rho-3,Ari
115.2903,Iot,Cep
115.0055,Alp,Hor
114.8033,Alp-2,CVn
114.4406,Pi,Psc
113.8017,The,Cet
113.7224,Del,Lep
113.5639,Lam-2,Phe
113.4850,The,Hya
113.1699,Bet,Car
113.1308,Mu-1,Boo
112.7397,Kap,Per
112.5453,Xi,Dra
112.5453,Lam,Hya
112.3128,Gam,Tri
112.1197,Mu,Tel
111.8121,Bet,CrB
111.6207,Kap,Peg
110.7114,Iot-2,For
109.7430,Zet,Eri
109.5956,Eps,Vir
109.3017,Gam,Gem
108.8637,Zet,Gru
108.6462,Eta,Her
108.6462,Eta,Ant
108.1778,Ome,Leo
107.6067,Mu,Aql
107.5359,Bet,Vol
106.6217,Lam,Psc
106.4479,Eps,Oph
106.3784,Zet,For
106.3784,Tau-1,Gru
106.1015,Mu,Peg
105.8262,Omi,Col
105.8262,Alp-2,Cap
105.5180,Del,And
105.2796,Xi,Ser
105.0760,Eps,Pav
105.0085,Eps,For
104.3367,Ome,Psc
103.9374,Eta,UMa
102.7910,Gam,Oph
102.5969,Alp,Lac
102.2753,Gam,Men
101.8601,Eps,Lib
101.1964,Iot,Dra
101.0082,Alp,Gru
100.9772,Pi,Hya
100.8833,Lam,Gem
100.8833,Bet,Del
100.3556,Omi,Gru
99.6504,Bet,Cir
99.4681,Kap,CrB
99.4378,Nu-2,Dra
99.4075,Del,Cas
99.0151,Lam,Boo
98.7754,The,Ind
98.7154,Rho,Cap
98.6557,Nu-1,Dra
98.4473,Eps,CrA
98.3285,Alp,Ind
98.2398,Kap,Del
97.4182,Del,Dra
97.3892,Bet,Ret
97.0125,Alp,And
96.9838,Eta,UMi
96.8974,Iot,Hyi
96.8683,Gam-2,Sgr
96.5529,Alp,Pic
96.5246,Xi,Cep
96.4959,Pi,CMa
96.3250,Bet,Cet
95.9564,Pi,PsA
94.8129,Iot,Boo
94.5653,Chi,Leo
94.4013,Ome-2,Tau
94.1560,Eta,Ari
93.6153,Nu,Ind
93.5079,Bet,Cae
93.3475,Ome,And
92.2907,The,Peg
92.0823,Eta,Dra
91.8749,Zet-1,Aqr
91.6942,Eps,Scl
91.4626,Kap,Oph
90.9020,Del,Mus
90.6492,Phi-1,Pav
90.3478,Xi-2,Cap
90.0236,Psi,Tau
89.9245,Bet,Per
89.4802,Mu,Dra
89.3579,Bet,Eri
88.9679,Sig,Peg
88.9434,Sig,Ser
88.7983,Eps-2,Ara
88.6293,Tau-3,Eri
88.5572,Gam,Cru
88.3651,Eta,Oph
88.1978,Zet,Sgr
87.2307,Rho,Ind
87.1841,Iot,Crt
87.1841,Bet,Col
87.0677,Sig,Cet
86.8593,Del,Crv
86.8129,Mu,Cap
86.7898,Gam,Boo
86.1251,Lam,And
85.8081,Zet,UMa
85.4483,Eps,Cep
85.0471,Eta-1,Pic
84.7598,Ome,Sgr
84.7158,Alp,Phe
84.0824,Lam-2,For
84.0608,Mu,Cet
83.1818,Gam,UMa
83.0334,Zet,Aql
82.5501,Eps,UMa
82.3211,Gam,Crt
82.2380,Rho,Psc
81.8459,Bet,Oph
81.8048,Zet-2,Cnc
81.1130,Bet,Aur
80.5524,Del,Vel
80.5126,Del,UMa
80.4330,Phi-2,Pav
79.7448,Bet,UMa
79.6085,Gam,Cet
79.3567,Xi,Sco
79.3567,Xi,Sco
79.2990,Alp,Leo
78.8388,Eta,Ind
78.7817,Zet,UMa
78.1773,Lam,Sgr
77.6561,Kap,Phe
77.2148,Iot,Leo
76.8150,Zet,Ser
75.9562,Mu-2,Cnc
75.8502,Mu,Dra
75.7973,Alp-2,Lib
75.6216,Chi,Cet
75.5514,Ome,Dra
75.2204,Psi-1,Dra
75.2031,Gam,Tuc
75.1339,Del,Her
75.0475,Alp,CrB
74.9438,Alp-1,Lib
74.4820,Psi-1,Dra
74.0759,Zet,Vir
73.9751,Ups,Aqr
73.9582,Alp,Ser
73.4751,Eta,Sco
73.0635,Mu-2,Cyg
72.7054,Eps,Cyg
72.5273,Mu-1,Cyg
72.5273,Iot,Vir
71.7931,Alp,Hyi
71.6353,Kap,For
70.7344,Sig,CrB
70.7191,Kap,Ret
70.4745,Zet,Lep
70.4442,Eps,Ser
70.0658,Eps,Cet
69.9605,Lam,Ara
69.3949,The,Scl
69.1447,Nu,Oct
68.7514,Sig,CrB
68.6066,The,Dra
68.3479,Kap,Tuc
66.7397,Gam,Dor
66.6441,Alp,Tau
66.4677,Sig-2,UMa
66.4135,Pi-1,Cnc
66.3457,Tau,Cyg
65.8105,Alp,Ari
65.7707,Alp,Cae
64.4321,Eta,Cru
64.4194,Nu-2,CMa
63.8020,Alp,Cha
63.7149,Eps,Sco
63.5411,Rho,Pup
63.4051,Bet,Pic
63.3313,Alp,Tri
62.5900,Omi,Aql
61.3653,Psi,Vel
60.7368,Eta,CrB
60.4778,Eta,Ser
60.4664,Del,Gem
60.2987,Del,Equ
59.8014,The,Cyg
59.7355,Pi,Men
59.6262,Eta,Crv
59.6154,Tau,PsA
59.5936,Mu,Vir
59.5936,Chi,Cnc
59.4850,Eps,Ret
58.8624,Rho,Gem
58.8200,The,Cen
58.7776,Iot,Cen
58.7035,Xi,Gem
58.6611,Bet,Ari
58.4299,Del,Leo
58.3568,Gam,CrA
58.2629,Eta,CrB
58.2215,Chi,Eri
58.1383,Alp,Com
57.4928,Tau-6,Eri
57.4419,Iot,Pav
56.6047,Xi,Oph
56.5359,Tau-1,Hya
56.4380,Gam,CrA
56.2143,Rho,CrB
55.9925,Iot,Hor
54.7427,Bet,Cas
54.5228,Psi-5,Aur
54.0440,Alp,Cir
53.1546,Xi,Peg
51.8366,Chi,Her
51.6396,Sig,Boo
51.5499,Alp,Gem
51.3794,Phi-2,Cet
50.9381,Tau,Boo
50.8666,Alp,Gem
50.6373,Del,Aql
50.5904,Mu,Ara
49.2982,Nu,Phe
49.0460,Alp,Cep
48.7163,Alp,Crv
48.5858,Alp,Oph
48.5278,Eta,Lep
48.3122,Nu-2,Lup
47.8725,Psi,Cap
47.8096,Psi,Ser
47.3927,The,Boo
47.3239,Iot,UMa
46.8210,Pi-1,UMa
46.7205,Alp,Com
46.5271,Eta,Cep
46.4345,Alp,For
46.3817,Tau-1,Eri
45.9958,Gam,Cep
44.7281,Iot,Psc
44.6788,Bet,Aql
44.0037,Ups,And
43.9622,The,UMa
42.8028,Alp,Aur
41.1968,Lam,Aur
40.3709,Bet,TrA
40.2512,Rho-1,Cnc
39.5438,Lam,Ser
39.5197,Zet,TrA
39.2437,Zet-2,Ret
39.1638,Zet-1,Ret
38.7036,Del,Cap
38.5846,Gam,Vir
38.2454,Iot,Peg
38.1113,Gam,Vir
37.9825,Zet,Dor
37.1687,Eta,Boo
36.7170,Alp,Boo
36.7046,Gam,Ser
36.2920,The,Per
35.8768,Bet,Leo
35.6456,Bet,Vir
35.1727,Del,Tri
34.9502,Zet,Her
34.3791,Iot,Per
33.9747,Xi,UMa
33.9747,Xi,UMa
33.7845,Bet,Gem
33.2607,Alp,Men
30.2079,Gam,Pav
29.8103,Kap-1,Cet
29.7751,Bet,Com
29.4871,Del,Eri
29.1159,Gam,Lep
28.2559,Chi-1,Ori
28.0057,Zet,Tuc
27.5259,Bet,CVn
27.1052,Mu,Her
26.3156,Pi-3,Ori
26.2797,Chi,Dra
25.1258,Alp,PsA
25.0445,Alp,Lyr
24.6378,Mu,Cas
24.3273,Bet,Hyi
21.8926,Xi,Boo
19.9229,Del,Pav
19.4164,Eta,Cas
18.7693,Sig,Dra
16.7302,Alp,Aql
16.2572,Omi-2,Eri
11.9053,Tau,Cet
11.8147,Eps,Ind
11.4618,Alp,CMi
10.4895,Eps,Eri
8.6011,Alp,CMa
4.3209,Alp-2,Cen
4.3209,Alp-1,Cen
