k,n,p1,p2,p3,p4,p5,p6
7,87,0.9937057990,0.006294196591,0.000000004403227085,0.000000000000000003517242760,0.0000000000000000000000000000001037489883,0.0000000000000000000000000000000000000000000000000000001600745413
8,87,0.9840429786,0.01595699511,0.00000002625631609,0.00000000000000004127904557,0.000000000000000000000000000002417534791,0.000000000000000000000000000000000000000000000000000009286350354
9,87,0.9647173379,0.03528252659,0.0000001355217609,0.0000000000000004188970737,0.00000000000000000000000000004869325084,0.0000000000000000000000000000000000000000000000000004656001410
10,87,0.9307901019,0.06920928302,0.0000006150756561,0.000000000000003733544209,0.0000000000000000000000000008610891548,0.00000000000000000000000000000000000000000000000002049270540
11,87,0.8778636138,0.1221339009,0.000002485335834,0.00000000000002958779187,0.00000000000000000000000001353446526,0.0000000000000000000000000000000000000000000000008015498104
12,87,0.8037665304,0.1962244384,0.000009031246367,0.0000000000002105675255,0.0000000000000000000000001909617307,0.00000000000000000000000000000000000000000000002813854848
13,87,0.7099102248,0.2900600153,0.00002975996248,0.000000000001356772505,0.000000000000000000000002438373759,0.0000000000000000000000000000000000000000000008938101732
14,87,0.6016144875,0.3982959581,0.00008955433258,0.000000000007969493541,0.00000000000000000000002837005101,0.00000000000000000000000000000000000000000002586510704
15,87,0.4871304225,0.5126219952,0.0002475822932,0.00000000004292244759,0.0000000000000000000003025049248,0.0000000000000000000000000000000000000000006858208099
16,87,0.3756992658,0.6236686171,0.0006321169124,0.0000000002130268239,0.000000000000000000002970751030,0.00000000000000000000000000000000000000001674474291
17,87,0.2754112247,0.7230914549,0.001497319423,0.0000000009784965175,0.00000000000000000002698496598,0.0000000000000000000000000000000000000003780704902
18,87,0.1916412140,0.8050547176,0.003304064243,0.000000004175458179,0.0000000000000000002275742908,0.000000000000000000000000000000000000007923402273
19,87,0.1264867612,0.8666960492,0.006817172955,0.00000001660808686,0.000000000000000001787713484,0.0000000000000000000000000000000000001546381869
20,87,0.07916405340,0.9076396686,0.01319621620,0.00000006175815944,0.00000000000000001311925078,0.000000000000000000000000000000000002818669803
21,87,0.04698461209,0.9289746597,0.02404051296,0.0000002152684062,0.00000000000000009017370441,0.00000000000000000000000000000000004810720728
22,87,0.02645106382,0.9322087278,0.04133950338,0.0000007050391931,0.0000000000000005818545038,0.0000000000000000000000000000000007705672098
23,87,0.01413093486,0.9185796364,0.06728725436,0.000002174351552,0.000000000000003531939300,0.00000000000000000000000000000001160746725
24,87,0.007167383708,0.8888758111,0.1039504785,0.000006326756038,0.00000000000002020633163,0.0000000000000000000000000000001647375765
25,87,0.003453489761,0.8436998697,0.1528292407,0.00001739983462,0.0000000000001091364240,0.000000000000000000000000000002206472366
26,87,0.001581687211,0.7839704797,0.2144025291,0.00004530399243,0.0000000000005573440898,0.00000000000000000000000000002793233072
27,87,0.0006889813796,0.7114156099,0.2877835641,0.0001118446754,0.000000000002694949880,0.0000000000000000000000000003346637188
28,87,0.0002856105965,0.6288504229,0.3706017891,0.0002621773245,0.00000000001235376123,0.000000000000000000000000003799592362
29,87,0.0001127374038,0.5401284128,0.4591745310,0.0005843186950,0.00000000005374866701,0.00000000000000000000000004092382782
30,87,0.00004239589780,0.4497712007,0.5489466935,0.001239709675,0.0000000002221831112,0.0000000000000000000000004185669127
31,87,0.00001519718214,0.3623850975,0.6350929059,0.002506798577,0.0000000008734629622,0.000000000000000000000004069116733
32,87,0.000005195073804,0.2820312575,0.7131269381,0.004836606005,0.000000003268492092,0.00000000000000000000003763062314
33,87,0.000001694335886,0.2117163965,0.7793681327,0.008913764814,0.00000001165109404,0.0000000000000000000003312938042
34,87,0.0000005274232463,0.1531189286,0.8311714889,0.01570901552,0.00000003959310055,0.000000000000000000002778486980
35,87,0.0000001567568784,0.1065850892,0.8669131975,0.02650142816,0.0000001283500624,0.00000000000000000002221207985
36,87,0.00000004449792130,0.07135215674,0.8858033116,0.04284409002,0.0000003971568612,0.0000000000000000001693521401
37,87,0.00000001206755591,0.04590610131,0.8876429440,0.06644976889,0.000001173709835,0.000000000000000001232030353
38,87,0.000000003127293024,0.02836894160,0.8726414849,0.09898625586,0.000003314477494,0.000000000000000008555893714
39,87,0.0000000007745922630,0.01683133299,0.8413651120,0.1417946061,0.000008948076595,0.00000000000000005673920530
40,87,0.0000000001834007897,0.009583347208,0.7948211700,0.1955723784,0.00002310429998,0.0000000000000003594292396
41,87,0.00000000004151483615,0.005234555527,0.7346196476,0.2600887176,0.00005707923610,0.000000000000002175569445
42,87,0.000000000008984885820,0.002741955368,0.6631155463,0.3340075254,0.0001349729921,0.00000000000001258515355
43,87,0.000000000001859277652,0.001376960032,0.5834365351,0.4148809074,0.0003055974099,0.00000000000006959001890
44,87,0.0000000000003678712910,0.0006627182842,0.4993372817,0.4993372817,0.0006627182842,0.0000000000003678712910
45,87,0.00000000000006959001890,0.0003055974099,0.4148809074,0.5834365351,0.001376960032,0.000000000001859277652
46,87,0.00000000000001258515355,0.0001349729921,0.3340075254,0.6631155463,0.002741955368,0.000000000008984885820
47,87,0.000000000000002175569445,0.00005707923610,0.2600887176,0.7346196476,0.005234555527,0.00000000004151483615
48,87,0.0000000000000003594292396,0.00002310429998,0.1955723784,0.7948211700,0.009583347208,0.0000000001834007897
49,87,0.00000000000000005673920530,0.000008948076595,0.1417946061,0.8413651120,0.01683133299,0.0000000007745922630
50,87,0.000000000000000008555893714,0.000003314477494,0.09898625586,0.8726414849,0.02836894160,0.000000003127293024
51,87,0.000000000000000001232030353,0.000001173709835,0.06644976889,0.8876429440,0.04590610131,0.00000001206755591
52,87,0.0000000000000000001693521401,0.0000003971568612,0.04284409002,0.8858033116,0.07135215674,0.00000004449792130
53,87,0.00000000000000000002221207985,0.0000001283500624,0.02650142816,0.8669131975,0.1065850892,0.0000001567568784
54,87,0.000000000000000000002778486980,0.00000003959310055,0.01570901552,0.8311714889,0.1531189286,0.0000005274232463
55,87,0.0000000000000000000003312938042,0.00000001165109404,0.008913764814,0.7793681327,0.2117163965,0.000001694335886
56,87,0.00000000000000000000003763062314,0.000000003268492092,0.004836606005,0.7131269381,0.2820312575,0.000005195073804
57,87,0.000000000000000000000004069116733,0.0000000008734629622,0.002506798577,0.6350929059,0.3623850975,0.00001519718214
58,87,0.0000000000000000000000004185669127,0.0000000002221831112,0.001239709675,0.5489466935,0.4497712007,0.00004239589780
59,87,0.00000000000000000000000004092382782,0.00000000005374866701,0.0005843186950,0.4591745310,0.5401284128,0.0001127374038
60,87,0.000000000000000000000000003799592362,0.00000000001235376123,0.0002621773245,0.3706017891,0.6288504229,0.0002856105965
61,87,0.0000000000000000000000000003346637188,0.000000000002694949880,0.0001118446754,0.2877835641,0.7114156099,0.0006889813796
62,87,0.00000000000000000000000000002793233072,0.0000000000005573440898,0.00004530399243,0.2144025291,0.7839704797,0.001581687211
63,87,0.000000000000000000000000000002206472366,0.0000000000001091364240,0.00001739983462,0.1528292407,0.8436998697,0.003453489761
64,87,0.0000000000000000000000000000001647375765,0.00000000000002020633163,0.000006326756038,0.1039504785,0.8888758111,0.007167383708
65,87,0.00000000000000000000000000000001160746725,0.000000000000003531939300,0.000002174351552,0.06728725436,0.9185796364,0.01413093486
66,87,0.0000000000000000000000000000000007705672098,0.0000000000000005818545038,0.0000007050391931,0.04133950338,0.9322087278,0.02645106382
67,87,0.00000000000000000000000000000000004810720728,0.00000000000000009017370441,0.0000002152684062,0.02404051296,0.9289746597,0.04698461209
68,87,0.000000000000000000000000000000000002818669803,0.00000000000000001311925078,0.00000006175815944,0.01319621620,0.9076396686,0.07916405340
69,87,0.0000000000000000000000000000000000001546381869,0.000000000000000001787713484,0.00000001660808686,0.006817172955,0.8666960492,0.1264867612
70,87,0.000000000000000000000000000000000000007923402273,0.0000000000000000002275742908,0.000000004175458179,0.003304064243,0.8050547176,0.1916412140
71,87,0.0000000000000000000000000000000000000003780704902,0.00000000000000000002698496598,0.0000000009784965175,0.001497319423,0.7230914549,0.2754112247
72,87,0.00000000000000000000000000000000000000001674474291,0.000000000000000000002970751030,0.0000000002130268239,0.0006321169124,0.6236686171,0.3756992658
73,87,0.0000000000000000000000000000000000000000006858208099,0.0000000000000000000003025049248,0.00000000004292244759,0.0002475822932,0.5126219952,0.4871304225
74,87,0.00000000000000000000000000000000000000000002586510704,0.00000000000000000000002837005101,0.000000000007969493541,0.00008955433258,0.3982959581,0.6016144875
75,87,0.0000000000000000000000000000000000000000000008938101732,0.000000000000000000000002438373759,0.000000000001356772505,0.00002975996248,0.2900600153,0.7099102248
76,87,0.00000000000000000000000000000000000000000000002813854848,0.0000000000000000000000001909617307,0.0000000000002105675255,0.000009031246367,0.1962244384,0.8037665304
77,87,0.0000000000000000000000000000000000000000000000008015498104,0.00000000000000000000000001353446526,0.00000000000002958779187,0.000002485335834,0.1221339009,0.8778636138
78,87,0.00000000000000000000000000000000000000000000000002049270540,0.0000000000000000000000000008610891548,0.000000000000003733544209,0.0000006150756561,0.06920928302,0.9307901019
79,87,0.0000000000000000000000000000000000000000000000000004656001410,0.00000000000000000000000000004869325084,0.0000000000000004188970737,0.0000001355217609,0.03528252659,0.9647173379
80,87,0.000000000000000000000000000000000000000000000000000009286350354,0.000000000000000000000000000002417534791,0.00000000000000004127904557,0.00000002625631609,0.01595699511,0.9840429786
81,87,0.0000000000000000000000000000000000000000000000000000001600745413,0.0000000000000000000000000000001037489883,0.000000000000000003517242760,0.000000004403227085,0.006294196591,0.9937057990
82,87,0.000000000000000000000000000000000000000000000000000000002336440792,0.000000000000000000000000000000003770589383,0.0000000000000000002538770845,0.0000000006261499697,0.002118907614,0.9978810918
83,87,0.00000000000000000000000000000000000000000000000000000000002807834648,0.0000000000000000000000000000000001128430825,0.00000000000000000001509423026,0.00000000007340697694,0.0005913620372,0.9994086379
84,87,0.0000000000000000000000000000000000000000000000000000000000002667507436,0.000000000000000000000000000000000002670001177,0.0000000000000000000007097209656,0.000000000006811435629,0.0001312578479,0.9998687421
85,87,0.000000000000000000000000000000000000000000000000000000000000001878403319,0.00000000000000000000000000000000000004683257404,0.00000000000000000000002474433254,0.0000000000004690031227,0.00002170922188,0.9999782908
86,87,0.000000000000000000000000000000000000000000000000000000000000000008716210416,0.0000000000000000000000000000000000000005413633963,0.0000000000000000000000005686866711,0.00000000000002130200455,0.000002377110733,0.9999976229
87,87,0.00000000000000000000000000000000000000000000000000000000000000000001999130829,0.000000000000000000000000000000000000000003093505122,0.000000000000000000000000006462348536,0.0000000000000004786967315,0.0000001291908014,0.9999998708
1,88,0.9999998923,0.0000001076590012,0.0000000000000003191311543,0.000000000000000000000000003231174268,0.000000000000000000000000000000000000000001031168374,0.000000000000000000000000000000000000000000000000000000000000000000003331884716
2,88,0.9999979975,0.000002002457415,0.00000000000001436090194,0.0000000000000000000000002875745098,0.0000000000000000000000000000000000000001825168022,0.000000000000000000000000000000000000000000000000000000000000000001469361160
3,88,0.9999815128,0.00001848720343,0.0000000000003197694166,0.00000000000000000000001265650961,0.00000000000000000000000000000000000001597176694,0.0000000000000000000000000000000000000000000000000000000000000003203307284
4,88,0.9998870003,0.0001129997446,0.000000000004697291460,0.0000000000000000000003672326491,0.0000000000000000000000000000000000009212221084,0.00000000000000000000000000000000000000000000000000000000000004602379337
5,88,0.9994853219,0.0005146780167,0.00000000005120846317,0.000000000000000000007901975612,0.00000000000000000000000000000000003939436162,0.000000000000000000000000000000000000000000000000000000000004902016699
6,88,0.9981356828,0.001864316777,0.0000000004419023055,0.0000000000000000001344856574,0.000000000000000000000000000000001332091849,0.0000000000000000000000000000000000000000000000000000000004128054208
7,88,0.9944016811,0.005598315724,0.000000003144201380,0.000000000000000001885559922,0.00000000000000000000000000000003709672234,0.00000000000000000000000000000000000000000000000000000002862612420
8,88,0.9856534487,0.01434653233,0.00000001897195309,0.00000000000000002239814417,0.0000000000000000000000000000008750109224,0.000000000000000000000000000000000000000000000000000001681120510
9,88,0.9679382780,0.03206162289,0.00000009909994605,0.0000000000000002300880596,0.00000000000000000000000000001784277347,0.00000000000000000000000000000000000000000000000000008533864879
10,88,0.9364446412,0.06355490354,0.0000004552243582,0.000000000000002076220642,0.0000000000000000000000000003194918855,0.000000000000000000000000000000000000000000000000003803451017
11,88,0.8866846951,0.1133134430,0.000001861915779,0.00000000000001666066804,0.000000000000000000000000005085547855,0.0000000000000000000000000000000000000000000000001506688896
12,88,0.8161160443,0.1838771064,0.000006849276220,0.0000000000001200776587,0.00000000000000000000000007267688706,0.000000000000000000000000000000000000000000000005357716256
13,88,0.7255529424,0.2744242072,0.00002285039063,0.0000000000007836700152,0.0000000000000000000000009400990736,0.0000000000000000000000000000000000000000000001724171526
14,88,0.6196637771,0.3802666000,0.00006962287698,0.000000000004663133023,0.00000000000000000000001108226618,0.000000000000000000000000000000000000000000005055692984
15,88,0.5062111000,0.4935939937,0.0001949063122,0.00000000002544597056,0.0000000000000000000001197483423,0.0000000000000000000000000000000000000000001358577242
16,88,0.3942711252,0.6052249359,0.0005039387344,0.0000000001279746358,0.000000000000000000001191920293,0.000000000000000000000000000000000000000003362307827
17,88,0.2921258982,0.7066651824,0.001208918714,0.0000000005957616707,0.00000000000000000001097548935,0.00000000000000000000000000000000000000007696570080
18,88,0.2056028825,0.7916952985,0.002701816503,0.000000002576977348,0.00000000000000000009384807426,0.000000000000000000000000000000000000001635625787
19,88,0.1373458367,0.8570080141,0.005646138790,0.00000001039177252,0.0000000000000000007476206886,0.00000000000000000000000000000000000003237586638
20,88,0.08705117137,0.9018789135,0.01106987598,0.00000003918312315,0.000000000000000005564892584,0.0000000000000000000000000000000000005986434563
21,88,0.05234785231,0.9272262362,0.02042577296,0.0000001385132828,0.00000000000000003880406866,0.00000000000000000000000000000000001036675938
22,88,0.02987332187,0.9345529631,0.03557325487,0.0000004601537997,0.0000000000000002540673042,0.0000000000000000000000000000000001685172077
23,88,0.01618428969,0.9251760217,0.05863824892,0.000001439695373,0.000000000000001565216102,0.000000000000000000000000000000002576717216
24,88,0.008327975567,0.8999376781,0.09173009582,0.000004250553798,0.000000000000009090070075,0.00000000000000000000000000000003712915212
25,88,0.004072472085,0.8593774992,0.1365381655,0.00001186329534,0.00000000000004984969576,0.0000000000000000000000000000005050267081
26,88,0.001893654303,0.8041922435,0.1938827503,0.00003135191360,0.0000000000002585389793,0.000000000000000000000000000006494115425
27,88,0.0008377656848,0.7357493508,0.2633343092,0.00007857433425,0.000000000001269879353,0.00000000000000000000000000007905422873
28,88,0.0003528390604,0.6564393804,0.3430207696,0.0001870110016,0.000000000005914553663,0.0000000000000000000000000009121518259
29,88,0.0001415496026,0.5697312284,0.4297039739,0.0004232480167,0.00000000002615206316,0.000000000000000000000000009986964938
30,88,0.00005411948214,0.4799019950,0.5191318712,0.0009120142129,0.0000000001098934818,0.0000000000000000000000001038643420
31,88,0.00001973030142,0.3915183317,0.6065886833,0.001873254234,0.0000000004392763949,0.000000000000000000000001026991883
32,88,0.000006862091861,0.3088175379,0.6875038957,0.003671702690,0.000000001671806005,0.000000000000000000000009662701134
33,88,0.000002277792206,0.2351552670,0.7579672624,0.006875186807,0.000000006062692743,0.00000000000000000000008657448666
34,88,0.0000007219086862,0.1726516124,0.8150362499,0.01231139483,0.00000002096509621,0.0000000000000000000007391593335
35,88,0.0000002185346064,0.1220964308,0.8567980449,0.02110523663,0.00000006917875451,0.000000000000000000006017419124
36,88,0.00000006320774749,0.08309648627,0.8822304287,0.03467280389,0.0000002179523287,0.00000000000000000004673542322
37,88,0.00000001747261681,0.05438812520,0.8909641424,0.05464705888,0.0000006560078526,0.0000000000000000003464651756
38,88,0.000000004617336839,0.03421466299,0.8830650759,0.08271836917,0.000001887299055,0.000000000000000002452674247
39,88,0.000000001166709056,0.02067720292,0.8589262336,0.1203913699,0.000005192343861,0.00000000000000001658644564
40,88,0.0000000002819327019,0.01199934257,0.8193011387,0.1686858516,0.00001366681772,0.0000000000000001071875443
41,88,0.00000000006516249508,0.006684152777,0.7654452074,0.2278362104,0.00003442927868,0.0000000000000006621192739
42,88,0.00000000001440654421,0.003572822093,0.6992830303,0.2970611038,0.00008304382142,0.000000000000003910500130
43,88,0.000000000003046879013,0.001831958478,0.6235035399,0.3744726538,0.0001918477980,0.00000000000002208596444
44,88,0.0000000000006164390178,0.0009007988670,0.5415059487,0.4571686147,0.0004246377014,0.0000000000001193035643
45,88,0.0000000000001193035643,0.0004246377014,0.4571686147,0.5415059487,0.0009007988670,0.0000000000006164390178
46,88,0.00000000000002208596444,0.0001918477980,0.3744726538,0.6235035399,0.001831958478,0.000000000003046879013
47,88,0.000000000000003910500130,0.00008304382142,0.2970611038,0.6992830303,0.003572822093,0.00000000001440654421
48,88,0.0000000000000006621192739,0.00003442927868,0.2278362104,0.7654452074,0.006684152777,0.00000000006516249508
49,88,0.0000000000000001071875443,0.00001366681772,0.1686858516,0.8193011387,0.01199934257,0.0000000002819327019
50,88,0.00000000000000001658644564,0.000005192343861,0.1203913699,0.8589262336,0.02067720292,0.000000001166709056
51,88,0.000000000000000002452674247,0.000001887299055,0.08271836917,0.8830650759,0.03421466299,0.000000004617336839
52,88,0.0000000000000000003464651756,0.0000006560078526,0.05464705888,0.8909641424,0.05438812520,0.00000001747261681
53,88,0.00000000000000000004673542322,0.0000002179523287,0.03467280389,0.8822304287,0.08309648627,0.00000006320774749
54,88,0.000000000000000000006017419124,0.00000006917875451,0.02110523663,0.8567980449,0.1220964308,0.0000002185346064
55,88,0.0000000000000000000007391593335,0.00000002096509621,0.01231139483,0.8150362499,0.1726516124,0.0000007219086862
56,88,0.00000000000000000000008657448666,0.000000006062692743,0.006875186807,0.7579672624,0.2351552670,0.000002277792206
57,88,0.000000000000000000000009662701134,0.000000001671806005,0.003671702690,0.6875038957,0.3088175379,0.000006862091861
58,88,0.000000000000000000000001026991883,0.0000000004392763949,0.001873254234,0.6065886833,0.3915183317,0.00001973030142
59,88,0.0000000000000000000000001038643420,0.0000000001098934818,0.0009120142129,0.5191318712,0.4799019950,0.00005411948214
60,88,0.000000000000000000000000009986964938,0.00000000002615206316,0.0004232480167,0.4297039739,0.5697312284,0.0001415496026
61,88,0.0000000000000000000000000009121518259,0.000000000005914553663,0.0001870110016,0.3430207696,0.6564393804,0.0003528390604
62,88,0.00000000000000000000000000007905422873,0.000000000001269879353,0.00007857433425,0.2633343092,0.7357493508,0.0008377656848
63,88,0.000000000000000000000000000006494115425,0.0000000000002585389793,0.00003135191360,0.1938827503,0.8041922435,0.001893654303
64,88,0.0000000000000000000000000000005050267081,0.00000000000004984969576,0.00001186329534,0.1365381655,0.8593774992,0.004072472085
65,88,0.00000000000000000000000000000003712915212,0.000000000000009090070075,0.000004250553798,0.09173009582,0.8999376781,0.008327975567
66,88,0.000000000000000000000000000000002576717216,0.000000000000001565216102,0.000001439695373,0.05863824892,0.9251760217,0.01618428969
67,88,0.0000000000000000000000000000000001685172077,0.0000000000000002540673042,0.0000004601537997,0.03557325487,0.9345529631,0.02987332187
68,88,0.00000000000000000000000000000000001036675938,0.00000000000000003880406866,0.0000001385132828,0.02042577296,0.9272262362,0.05234785231
69,88,0.0000000000000000000000000000000000005986434563,0.000000000000000005564892584,0.00000003918312315,0.01106987598,0.9018789135,0.08705117137
70,88,0.00000000000000000000000000000000000003237586638,0.0000000000000000007476206886,0.00000001039177252,0.005646138790,0.8570080141,0.1373458367
71,88,0.000000000000000000000000000000000000001635625787,0.00000000000000000009384807426,0.000000002576977348,0.002701816503,0.7916952985,0.2056028825
72,88,0.00000000000000000000000000000000000000007696570080,0.00000000000000000001097548935,0.0000000005957616707,0.001208918714,0.7066651824,0.2921258982
73,88,0.000000000000000000000000000000000000000003362307827,0.000000000000000000001191920293,0.0000000001279746358,0.0005039387344,0.6052249359,0.3942711252
74,88,0.0000000000000000000000000000000000000000001358577242,0.0000000000000000000001197483423,0.00000000002544597056,0.0001949063122,0.4935939937,0.5062111000
75,88,0.000000000000000000000000000000000000000000005055692984,0.00000000000000000000001108226618,0.000000000004663133023,0.00006962287698,0.3802666000,0.6196637771
76,88,0.0000000000000000000000000000000000000000000001724171526,0.0000000000000000000000009400990736,0.0000000000007836700152,0.00002285039063,0.2744242072,0.7255529424
77,88,0.000000000000000000000000000000000000000000000005357716256,0.00000000000000000000000007267688706,0.0000000000001200776587,0.000006849276220,0.1838771064,0.8161160443
78,88,0.0000000000000000000000000000000000000000000000001506688896,0.000000000000000000000000005085547855,0.00000000000001666066804,0.000001861915779,0.1133134430,0.8866846951
79,88,0.000000000000000000000000000000000000000000000000003803451017,0.0000000000000000000000000003194918855,0.000000000000002076220642,0.0000004552243582,0.06355490354,0.9364446412
80,88,0.00000000000000000000000000000000000000000000000000008533864879,0.00000000000000000000000000001784277347,0.0000000000000002300880596,0.00000009909994605,0.03206162289,0.9679382780
81,88,0.000000000000000000000000000000000000000000000000000001681120510,0.0000000000000000000000000000008750109224,0.00000000000000002239814417,0.00000001897195309,0.01434653233,0.9856534487
82,88,0.00000000000000000000000000000000000000000000000000000002862612420,0.00000000000000000000000000000003709672234,0.000000000000000001885559922,0.000000003144201380,0.005598315724,0.9944016811
83,88,0.0000000000000000000000000000000000000000000000000000000004128054208,0.000000000000000000000000000000001332091849,0.0000000000000000001344856574,0.0000000004419023055,0.001864316777,0.9981356828
84,88,0.000000000000000000000000000000000000000000000000000000000004902016699,0.00000000000000000000000000000000003939436162,0.000000000000000000007901975612,0.00000000005120846317,0.0005146780167,0.9994853219
85,88,0.00000000000000000000000000000000000000000000000000000000000004602379337,0.0000000000000000000000000000000000009212221084,0.0000000000000000000003672326491,0.000000000004697291460,0.0001129997446,0.9998870003
86,88,0.0000000000000000000000000000000000000000000000000000000000000003203307284,0.00000000000000000000000000000000000001597176694,0.00000000000000000000001265650961,0.0000000000003197694166,0.00001848720343,0.9999815128
87,88,0.000000000000000000000000000000000000000000000000000000000000000001469361160,0.0000000000000000000000000000000000000001825168022,0.0000000000000000000000002875745098,0.00000000000001436090194,0.000002002457415,0.9999979975
88,88,0.000000000000000000000000000000000000000000000000000000000000000000003331884716,0.000000000000000000000000000000000000000001031168374,0.000000000000000000000000003231174268,0.0000000000000003191311543,0.0000001076590012,0.9999998923
1,89,0.9999999103,0.00000008971583442,0.0000000000000002127541029,0.000000000000000000000000001615587134,0.0000000000000000000000000000000000000000003437227913,0.0000000000000000000000000000000000000000000000000000000000000000000005553141193
2,89,0.9999983133,0.000001686657681,0.000000000000009680311681,0.0000000000000000000000001454028421,0.00000000000000000000000000000000000000006152637964,0.0000000000000000000000000000000000000000000000000000000000000000002476700972
3,89,0.9999842603,0.00001573974581,0.0000000000002179665784,0.000000000000000000000006472042058,0.000000000000000000000000000000000000005445600183,0.00000000000000000000000000000000000000000000000000000000000000005461292237
4,89,0.9999027523,0.00009724765514,0.000000000003238117446,0.0000000000000000000001899445793,0.0000000000000000000000000000000000003177218808,0.000000000000000000000000000000000000000000000000000000000000007937574502
5,89,0.9995522683,0.0004477316458,0.00000000003570473927,0.000000000000000000004134604131,0.00000000000000000000000000000000001374560195,0.0000000000000000000000000000000000000000000000000000000000008553559443
6,89,0.9983606226,0.001639377048,0.0000000003116710247,0.00000000000000000007119381650,0.0000000000000000000000000000000004702935241,0.00000000000000000000000000000000000000000000000000000000007288591738
7,89,0.9950240147,0.004975983017,0.000000002243435022,0.000000000000000001010022790,0.00000000000000000000000000000001325363535,0.000000000000000000000000000000000000000000000000000000005115025218
8,89,0.9871114874,0.01288849887,0.00000001369603586,0.00000000000000001214185204,0.0000000000000000000000000000003164014557,0.0000000000000000000000000000000000000000000000000000003040418552
9,89,0.9708908065,0.02910912115,0.00000007239061510,0.0000000000000001262431019,0.000000000000000000000000000006530931773,0.00000000000000000000000000000000000000000000000000001562404189
10,89,0.9416935807,0.05830608279,0.0000003365162211,0.000000000000001153154351,0.0000000000000000000000000001183924775,0.0000000000000000000000000000000000000000000000000007050240435
11,89,0.8949780195,0.1050205875,0.000001393018641,0.000000000000009368444340,0.000000000000000000000000001908177209,0.00000000000000000000000000000000000000000000000002828102411
12,89,0.8278774861,0.1721173271,0.000005186822757,0.00000000000006836916336,0.00000000000000000000000002761599426,0.000000000000000000000000000000000000000000000001018510117
13,89,0.7406467927,0.2593356906,0.00001751668594,0.0000000000004518738370,0.0000000000000000000000003618176159,0.00000000000000000000000000000000000000000000003320095565
14,89,0.6373119713,0.3626339967,0.00005403204885,0.000000000002723401519,0.000000000000000000000004320821441,0.0000000000000000000000000000000000000000000009862964578
15,89,0.5251198795,0.4747269753,0.0001531451706,0.00000000001505455179,0.00000000000000000000004730429155,0.00000000000000000000000000000000000000000002685603152
16,89,0.4129277877,0.5866712843,0.0004009279441,0.00000000007671030316,0.0000000000000000000004771389926,0.0000000000000000000000000000000000000000006735994080
17,89,0.3091501027,0.6898759714,0.0009739254652,0.0000000003618681532,0.000000000000000000004453109977,0.00000000000000000000000000000000000000001562953999
18,89,0.2200233851,0.7777724291,0.002204184236,0.000000001586369509,0.00000000000000000003859968432,0.0000000000000000000000000000000000000003367423819
19,89,0.1487220110,0.8466132832,0.004664699330,0.000000006484374934,0.0000000000000000003117722790,0.000000000000000000000000000000000000006758999220
20,89,0.09543361559,0.8953043912,0.009261968380,0.00000002478744784,0.000000000000000002353377987,0.0000000000000000000000000000000000001267537980
21,89,0.05813173882,0.9245610151,0.01730715719,0.00000008884820299,0.00000000000000001664461794,0.000000000000000000000000000000000002226662777
22,89,0.03361907694,0.9358564759,0.03052414784,0.0000002993335413,0.0000000000000001105584805,0.00000000000000000000000000000000003672516744
23,89,0.01846579505,0.9305831742,0.05095008083,0.0000009499245867,0.0000000000000006911169036,0.0000000000000000000000000000000005698838758
24,89,0.009637361253,0.9096598450,0.08069994867,0.000002845124587,0.000000000000004073500760,0.000000000000000000000000000000008335456367
25,89,0.004781722665,0.8736068094,0.1216034110,0.000008056924578,0.00000000000002267661197,0.0000000000000000000000000000001151120781
26,89,0.002256790600,0.8229504650,0.1747711368,0.00002160760451,0.0000000000001194127903,0.000000000000000000000000000001503208161
27,89,0.001013747121,0.7587396298,0.2401916600,0.00005496312409,0.0000000000005956524373,0.00000000000000000000000000001858746764
28,89,0.0004336601645,0.6829568583,0.3164766889,0.0001327926687,0.000000000002818104123,0.0000000000000000000000000002179038283
29,89,0.0001767645122,0.5986691606,0.4008489453,0.0003051295125,0.00000000001266039016,0.000000000000000000000000002424620678
30,89,0.00006869116888,0.5098596445,0.4894040332,0.0006676311287,0.00000000005406586935,0.00000000000000000000000002563319444
31,89,0.00002546183154,0.4209852843,0.5775966194,0.001392634278,0.0000000002196877861,0.0000000000000000000000002577189321
32,89,0.000009006793454,0.3363866138,0.6608318998,0.002772478668,0.0000000008501195984,0.000000000000000000000002466276758
33,89,0.000003041842148,0.2597101213,0.7350133882,0.005273445480,0.000000003135434918,0.00000000000000000000002248133205
34,89,0.0000009812226061,0.1934864232,0.7969192912,0.009593293300,0.00000001103016057,0.0000000000000000000001953386278
35,89,0.0000003024302864,0.1389482419,0.8443430949,0.01670832376,0.00000003703631564,0.000000000000000000001618869299
36,89,0.00000008909555731,0.09609649366,0.8760142534,0.02788904506,0.0000001187699459,0.00000000000000000001280375314
37,89,0.00000002509513859,0.06395758651,0.8913820200,0.04466000439,0.0000003639708366,0.00000000000000000009669038196
38,89,0.000000006759883501,0.04093915254,0.8903768550,0.06868291924,0.000001066438253,0.0000000000000000006975000208
39,89,0.000000001741813687,0.02518969018,0.8732518987,0.1015554204,0.000002988980657,0.000000000000000004808302813
40,89,0.0000000004293954277,0.01489196283,0.8405599964,0.1445400232,0.000008017168482,0.00000000000000003168662876
41,89,0.0000000001012908629,0.008455882743,0.7932590381,0.1982644914,0.00002058763804,0.0000000000000001996761659
